Subphylum;Order;Suborder;Family;Subfamily;Genus;Species;Morphospecies;Species_old_name;Diet;Site;Sampling;Day;Tree;Square;Treatment;Abundance;
Hexapoda;Psocoptera;;;;;;Psoco_H;Barklice H;detr;CP;B;18.05.2017;G3;ii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_H;Barklice H;detr;CP;A;04.07.2017;I9;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_H;Barklice H;detr;ER;B;10.05.2017;M1;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_I;Barklice I ;detr;DO;A;26.06.2017;A18;i;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_I;Barklice I ;detr;DO;B;17.05.2017;F10;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_I;Barklice I ;detr;DO;B;17.05.2017;G14;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_J;Barklice J;detr;CP;B;18.05.2017;B7;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_J;Barklice J;detr;DO;B;17.05.2017;H5;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_J;Barklice J;detr;DO;B;20.05.2017;I21;iii;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_K;Barklice K;detr;CP;A;29.06.2017;D2;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_K;Barklice K;detr;DO;B;17.05.2017;F3;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_K;Barklice K;detr;CP;B;18.05.2017;G7;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_K;Barklice K;detr;DO;B;17.05.2017;H5;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_L;Barklice L;detr;CP;A;24.06.2017;C6;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_L;Barklice L;detr;DO;B;17.05.2017;G13;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_M;Barklice M ;detr;ER;B;14.05.2017;O18;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;A;25.06.2017;C2;i;wo;3;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;A;25.06.2017;C3;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;A;25.06.2017;E1;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;B;02.05.2017;F1;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;B;02.05.2017;F1;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;A;02.07.2017;G18;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_N;Barklice N;detr;ER;A;12.07.2017;S18;i;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;CP;A;29.06.2017;C8;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;B;02.05.2017;F1;i;wo;3;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;B;02.05.2017;F1;ii;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;CP;A;29.06.2017;G6;i;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;A;05.07.2017;L8;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;A;05.07.2017;N10;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;A;05.07.2017;V2;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_O;Barklice O;detr;ER;A;05.07.2017;V2;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_P;Barklice P;detr;ER;B;02.05.2017;F1;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_P;Barklice P;detr;ER;A;02.07.2017;G7;i;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_P;Barklice P;detr;ER;A;02.07.2017;N1;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;A;01.07.2017;B9;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;A;06.07.2017;D5;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;A;01.07.2017;E11;i;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;A;01.07.2017;E11;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;B;17.05.2017;H5;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;DO;A;13.07.2017;I21;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;CP;B;18.05.2017;I3;iv;w;4;
Hexapoda;Psocoptera;;;;;;Psoco_R;Barklice R;detr;CP;B;18.05.2017;L2;iii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_S;Barklice S;detr;CP;B;18.05.2017;G5;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_S;Barklice S;detr;CP;A;04.07.2017;H1;iii;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_T;Barklice T;detr;CP;A;24.06.2017;A4;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_U;Barklice U;detr;CP;A;24.06.2017;G4;i;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_V;Barklice V;detr;CP;A;24.06.2017;A4;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_V;Barklice V;detr;CP;A;04.07.2017;G1;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_W;Barklice W;detr;ER;A;25.06.2017;C3;iv;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_W;Barklice W;detr;ER;A;25.06.2017;E8;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_W;Barklice W;detr;ER;A;02.07.2017;H6;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_W;Barklice W;detr;ER;A;08.07.2017;J13;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;A16;i;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;A16;iii;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;A18;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;A18;ii;wr;4;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;A3;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;A3;i;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;A3;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;A3;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;CP;B;01.05.2017;A4;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;CP;B;01.05.2017;A7;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;ER;B;19.05.2017;AH3;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;B16;iii;wo;3;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;B16;iii;wo;3;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;B18;i;w;3;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;B18;ii;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;B20;ii;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;B20;i;w;3;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;B20;iv;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;03.05.2017;B8;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;03.05.2017;B8;i;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;B9;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;B9;ii;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;C16;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;C16;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;ER;B;04.05.2017;C3;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;A;06.07.2017;D19;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;D19;i;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;D7;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;06.05.2017;F23;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G11;i;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G11;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G11;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G11;iii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;17.05.2017;G13;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;17.05.2017;G13;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;17.05.2017;G14;i;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G2;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;12.05.2017;G2;iii;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;CP;B;18.05.2017;G3;i;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;A;06.07.2017;G3;iv;w;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G3;iii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;12.05.2017;G3;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;ER;B;07.05.2017;G5;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;CP;B;05.05.2017;G6;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;20.05.2017;H18;i;w;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;17.05.2017;H6;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen R;detr;DO;B;20.05.2017;H7;ii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;DO;B;20.05.2017;H9;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;20.05.2017;I21;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;20.05.2017;I21;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_X;Unknown specimen AL;detr;DO;B;20.05.2017;I4;ii;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_X;Fly J;detr;ER;B;19.05.2017;R14;iv;wr;2;
Hexapoda;Psocoptera;;;;;;Psoco_Y;Barklice Y;detr;DO;A;26.06.2017;A16;iv;wo;2;
Hexapoda;Psocoptera;;;;;;Psoco_Y;Barklice Y;detr;DO;A;26.06.2017;B8;i;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_Y;Barklice Y;detr;DO;A;26.06.2017;B8;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoco_Y;Barklice Y;detr;DO;A;01.07.2017;B9;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_Y;Barklice Y;detr;ER;A;02.07.2017;I3;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoco_Z;Barklice Z;detr;DO;A;26.06.2017;B18;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;A;26.06.2017;A16;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;ER;A;25.06.2017;B1;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;CP;B;18.05.2017;B7;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;A;06.07.2017;D5;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;A;01.07.2017;E11;i;wr;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;ER;B;02.05.2017;F1;i;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;A;10.07.2017;F16;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;CP;A;24.06.2017;F2;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;F3;iii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;G14;ii;wo;4;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;G19;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;CP;B;18.05.2017;G3;iv;wr;2;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;20.05.2017;G9;iii;wo;5;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;H5;ii;w;2;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;H5;ii;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;H5;iii;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;17.05.2017;H5;iv;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;CP;B;13.05.2017;I2;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;DO;B;20.05.2017;I21;iv;wr;7;
Hexapoda;Psocoptera;;;;;;Psoconymph_A;Barklice nymph A;detr;CP;B;18.05.2017;L2;iv;w;3;
Hexapoda;Psocoptera;;;;;;Psoconymph_B;Barklice nymph B;detr;ER;A;25.06.2017;C2;iv;wo;13;
Hexapoda;Psocoptera;;;;;;Psoconymph_B;Barklice nymph B;detr;ER;A;25.06.2017;E8;iv;wr;12;
Hexapoda;Psocoptera;;;;;;Psoconymph_B;Barklice nymph B;detr;CP;A;11.07.2017;G3;iv;wr;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_B;Barklice nymph B;detr;ER;A;02.07.2017;G6;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;ER;A;08.07.2017;J13;ii;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;CP;A;07.07.2017;J4;iii;w;2;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;CP;A;07.07.2017;K1;iv;wo;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;ER;A;08.07.2017;L22;iii;w;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;ER;A;08.07.2017;L24;iii;wr;1;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;ER;A;05.07.2017;M12;ii;w;15;
Hexapoda;Psocoptera;;;;;;Psoconymph_C;Barklice nymph C;detr;ER;A;12.07.2017;S18;i;wr;1;
Hexapoda;Psocoptera;;;;;Remove;Unknown_C;Unknown specimen C;detr;DO;B;06.05.2017;E11;i;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;01.05.2017;A4;iii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip F;unkn;CP;B;18.05.2017;A8;iii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;ER;A;12.07.2017;AH3;iii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip D;unkn;CP;B;18.05.2017;B7;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip E;unkn;CP;A;24.06.2017;C6;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;05.05.2017;C8;ii;wo;2;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;DO;B;06.05.2017;C8;ii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;05.05.2017;D1;ii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;05.05.2017;D2;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;A;29.06.2017;E1;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;01.05.2017;F4;ii;w;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip D;unkn;ER;B;07.05.2017;G18;iii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip D;unkn;CP;A;24.06.2017;G4;i;wr;3;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;A;11.07.2017;G5;ii;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip E;unkn;CP;B;18.05.2017;G5;ii;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip D;unkn;CP;B;13.05.2017;I2;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;A;07.07.2017;I4;iv;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;A;04.07.2017;I9;i;w;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip E;unkn;ER;A;08.07.2017;J19;ii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip A;unkn;CP;B;05.05.2017;J5;ii;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;B;05.05.2017;J5;i;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;CP;A;29.06.2017;J5;iv;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip E;unkn;CP;A;04.07.2017;J6;iv;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip E;unkn;ER;B;07.05.2017;N1;iv;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;ER;A;08.07.2017;O18;ii;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;Idolothripinae;;;Thrip_A;Thrip B;unkn;ER;A;12.07.2017;T8;iv;w;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;;;;Thrip_C;Thrip C;unkn;ER;B;02.05.2017;C2;iii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;;;;Thrip_C;Thrip C;unkn;ER;A;08.07.2017;J19;ii;wo;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;;;;Thrip_C;Thrip C;unkn;ER;B;14.05.2017;L24;iv;wr;1;
Hexapoda;Thysanoptera;Tubulifera;Phlaeothripidae;;;;Thrip_C;Thrip C;unkn;ER;B;19.05.2017;X7;ii;w;1;
Hexapoda;Thysanoptera;;;;;;Thrip_G;Thrip G;unkn;ER;A;02.07.2017;G6;iii;wo;1;
Hexapoda;Thysanoptera;;;;;;Thrip_G;Thrip G;unkn;ER;B;10.05.2017;M1;i;wo;1;
Hexapoda;Thysanoptera;;;;;;Thrip_H;Thrip H;unkn;CP;B;18.05.2017;G7;i;w;1;
Hexapoda;Thysanoptera;;;;;;Thrip_J;Unknown specimen BK ;unkn;CP;B;18.05.2017;I3;ii;w;1;
Hexapoda;Thysanoptera;;;;;;Thrip_nymph_A;Thrip Nymph A;unkn;ER;B;19.05.2017;AH4;iv;wo;1;
Hexapoda;Thysanoptera;;;;;;Thrip_nymph_C;Thrip nymph C;unkn;CP;B;01.05.2017;C6;iv;wo;1;
Hexapoda;Thysanoptera;;;;;;Thrip_nymph_D;Thrip nymph D;unkn;ER;B;14.05.2017;I4;ii;wo;1;
Hexapoda;Thysanoptera;;;;;;Thrip_nymph_E;Thrip nymph E;unkn;CP;B;18.05.2017;G5;iii;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_A;Unidentifiable specimen A;;DO;B;06.05.2017;E11;iii;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_C;Unidentifiable specimen C;;CP;B;09.05.2017;I9;i;w;1;
Hexapoda;;;;;;Remove;Unidentifiable_D;Unidentifiable specimen D;;DO;B;12.05.2017;G6;ii;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_D;Unidentifiable specimen D;;CP;B;05.05.2017;I7;i;w;1;
Hexapoda;;;;;;Remove;Unidentifiable_D;Unidentifiable specimen D;;ER;B;10.05.2017;M1;i;wo;1;
Hexapoda;;;;;;Remove;Unidentifiable_F;Unidentifiable specimen F;;ER;B;07.05.2017;G5;iv;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_F;Unidentifiable specimen F;;ER;B;10.05.2017;P5;iii;wo;1;
Hexapoda;;;;;;Remove;Unidentifiable_G;Unidentifiable specimen G;;CP;B;05.05.2017;D1;ii;wo;1;
Hexapoda;;;;;;Remove;Unidentifiable_G;Unidentifiable specimen G;;CP;B;05.05.2017;J5;iv;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_O;Unidentifiable specimen O;;DO;B;03.05.2017;B18;iv;w;2;
Hexapoda;;;;;;Remove;Unidentifiable_O;Unidentifiable specimen O;;ER;B;10.05.2017;M1;ii;wo;1;
Hexapoda;;;;;;Remove;Unidentifiable_R;Unidentifiable specimen R;;DO;B;12.05.2017;E3;i;wo;1;
Hexapoda;;;;;;Remove;Unidentifiable_S;Unidentifiable specimen S;;DO;B;12.05.2017;G11;iii;w;1;
Hexapoda;;;;;;Remove;Unidentifiable_U;Unidentifiable specimen U;;DO;B;03.05.2017;B8;iii;wr;1;
Hexapoda;;;;;;Remove;Unidentifiable_W;Unidentifiable specimen W;;ER;B;10.05.2017;L8;i;wr;1;
Hexapoda;;;;;;Remove;Unknown_AV;Unknown specimen AV;;DO;B;03.05.2017;B16;ii;wo;1;
Hexapoda;;;;;;Remove;Unknown_AV;Unknown specimen AV;;CP;B;13.05.2017;I1;iv;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;11.07.2017;A10;i;wo;2;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;11.07.2017;A10;iv;wo;4;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;11.07.2017;A10;iv;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;B;18.05.2017;A10;i;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;A4;iii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;11.07.2017;A8;ii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;11.07.2017;A8;iii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;C6;iii;wo;5;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;C6;iv;wo;10;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;C8;ii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;C8;iii;wo;10;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;C8;iv;wo;11;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;D1;i;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;B;05.05.2017;D2;ii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;B;05.05.2017;D2;iii;wo;2;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;D2;i;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;D2;ii;wo;3;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;E1;iii;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;29.06.2017;E1;iv;wo;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;E2;i;wr;2;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;E2;ii;wr;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;CP;A;24.06.2017;E2;iii;wr;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;ER;A;02.07.2017;E7;i;w;1;
Mollusca;Gastropoda;;;;;;Snail_A;Snail A;herb;ER;A;02.07.2017;E7;iii;w;2;
